xml.source;xml.value;json.source;json.value;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;60;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;61;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;62;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;63;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;64;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;65;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;66;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;67;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;68;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;69;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;70;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;71;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;72;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;73;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;74;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;75;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;76;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;77;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;78;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;79;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;80;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;81;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;82;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;83;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;84;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;85;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;86;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;87;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;88;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;89;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;90;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;91;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;92;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;93;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;94;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;95;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;96;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;97;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;98;/ecs/generateur/signaletique/mode_combustion;basse_temperature;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;99;/ecs/generateur/signaletique/mode_combustion;basse_temperature;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;100;/ecs/generateur/signaletique/mode_combustion;basse_temperature;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;101;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;102;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;103;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;104;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;105;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;106;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;107;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;108;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;109;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;110;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;111;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;112;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;113;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;114;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;115;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;116;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;117;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;118;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;119;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;120;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;121;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;122;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;123;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;124;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;125;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;126;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;127;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;128;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;129;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;130;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;131;/ecs/generateur/signaletique/mode_combustion;standard;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;132;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;133;/ecs/generateur/signaletique/mode_combustion;condensation;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;134;/ecs/generateur/signaletique/mode_combustion;;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;70;/ecs/generateur/signaletique/label;ne_performance_b;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;71;/ecs/generateur/signaletique/label;ne_performance_c;
logement/installation_ecs_collection/installation_ecs/donnee_entree/tv_rendement_distribution_ecs_id;1;/ecs/systeme/reseau/alimentation_contigue;true;
logement/installation_ecs_collection/installation_ecs/donnee_entree/tv_rendement_distribution_ecs_id;2;/ecs/systeme/reseau/alimentation_contigue;false;
logement/installation_ecs_collection/installation_ecs/donnee_entree/tv_rendement_distribution_ecs_id;3;/ecs/systeme/reseau/alimentation_contigue;false;
logement/installation_ecs_collection/installation_ecs/donnee_entree/tv_rendement_distribution_ecs_id;4;/ecs/systeme/reseau/alimentation_contigue;true;
logement/installation_ecs_collection/installation_ecs/donnee_entree/tv_rendement_distribution_ecs_id;5;/ecs/systeme/reseau/alimentation_contigue;false;
logement/installation_ecs_collection/installation_ecs/donnee_entree/tv_rendement_distribution_ecs_id;6;/ecs/systeme/reseau/alimentation_contigue;true;
logement/installation_ecs_collection/installation_ecs/donnee_entree/tv_rendement_distribution_ecs_id;7;/ecs/systeme/reseau/alimentation_contigue;false;
logement/installation_ecs_collection/installation_ecs/donnee_entree/tv_rendement_distribution_ecs_id;8;/ecs/systeme/reseau/alimentation_contigue;false;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;72;/ecs/systeme/reseau/isolation;non_isole;
logement/installation_ecs_collection/installation_ecs/generateur_ecs_collection/generateur_ecs/donnee_entree/enum_type_generateur_ecs_id;73;/ecs/systeme/reseau/isolation;isole;
ogement/installation_ecs_collection/installation_ecs/donnee_entree/enum_type_installation_id;1;/ecs/generateur/position/generateur_collectif;false;
ogement/installation_ecs_collection/installation_ecs/donnee_entree/enum_type_installation_id;2;/ecs/generateur/position/generateur_collectif;true;
ogement/installation_ecs_collection/installation_ecs/donnee_entree/enum_type_installation_id;3;/ecs/generateur/position/generateur_collectif;true;
ogement/installation_ecs_collection/installation_ecs/donnee_entree/enum_type_installation_id;4;/ecs/generateur/position/generateur_collectif;true;
logement/installation_ecs_collection/installation_ecs/donnee_entree/enum_bouclage_reseau_ecs_i;1;/ecs/systeme/reseau/bouclage;reseau_non_boucle;reseau_non_boucle
logement/installation_ecs_collection/installation_ecs/donnee_entree/enum_bouclage_reseau_ecs_i;2;/ecs/systeme/reseau/bouclage;reseau_boucle;reseau_boucle
logement/installation_ecs_collection/installation_ecs/donnee_entree/enum_bouclage_reseau_ecs_i;3;/ecs/systeme/reseau/bouclage;reseau_trace;reseau_trace
enum_type_installation_solaire;1;/ecs/installation/solaire_thermique/annee_installation;;
enum_type_installation_solaire;2;/ecs/installation/solaire_thermique/annee_installation;annee_etablissement + 6;
enum_type_installation_solaire;3;/ecs/installation/solaire_thermique/annee_installation;annee_etablissement;
enum_type_installation_solaire;4;/ecs/installation/solaire_thermique/annee_installation;;
